,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
667,500.0,0.8,167.0,0.000362125546599288,0.7692307692307692,0.017587142443536083,0.07345528084002376,0.002188346219507431
668,500.0,0.8,168.0,0.0003811674342494666,0.8205128205128205,0.016039791948804397,0.09095092815974541,0.0028447123810736497
669,500.0,0.8,169.0,0.0006776609284177337,0.7948717948717948,0.01671602604776499,0.08343015564263598,0.002762195222367455
670,500.0,0.8,170.0,0.0011769754804443957,0.7948717948717948,0.017704769523941878,0.08306527592877061,0.0025744911733546817
671,500.0,0.8,171.0,0.0003450907221137193,0.8205128205128205,0.01546612888607651,0.0813956551227227,0.002593873990857887
672,500.0,0.8,172.0,0.00044548990471462746,0.7948717948717948,0.017069667363273682,0.08811867033614715,0.0028150583521962804
673,500.0,0.8,173.0,0.00023370784372583588,0.8205128205128205,0.016412995468407666,0.08750536704373561,0.0030160069241454354
674,500.0,0.8,174.0,0.0003414654749921083,0.7692307692307692,0.01791303698428276,0.07591163001987188,0.0023208544219436573
675,500.0,0.8,175.0,0.00020611223940037221,0.7948717948717948,0.015398865036835433,0.07175147750121616,0.002138148485721484
676,500.0,0.8,176.0,0.0006444902637271352,0.7948717948717948,0.01773014493875831,0.08819885275686724,0.0029192657284809907
677,500.0,0.8,177.0,0.0009473909390218486,0.7948717948717948,0.017293154337066706,0.08605123834389801,0.0029052615187610898
678,500.0,0.8,178.0,9.254375622704038e-05,0.7692307692307692,0.017305427487748697,0.07502787269589917,0.0023365976932826224
